15.2585 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
95.1428 	EXP 	RadialStim: autoDraw = True
95.1428 	EXP 	TextStim: autoDraw = True
95.1958 	EXP 	New trial (rep=249, index=0): {'phase': 0.0}
95.2095 	EXP 	RadialStim: autoDraw = False
95.2095 	EXP 	TextStim: autoDraw = False
95.2095 	EXP 	RadialStim: autoDraw = True
95.2095 	EXP 	TextStim: autoDraw = True
95.2628 	EXP 	New trial (rep=249, index=1): {'phase': 0.5}
95.2761 	EXP 	RadialStim: autoDraw = False
95.2761 	EXP 	TextStim: autoDraw = False
95.2761 	EXP 	RadialStim: autoDraw = True
95.2761 	EXP 	TextStim: autoDraw = True
95.3292 	EXP 	New trial (rep=250, index=0): {'phase': 0.0}
95.3430 	EXP 	RadialStim: autoDraw = False
95.3430 	EXP 	TextStim: autoDraw = False
95.3430 	EXP 	RadialStim: autoDraw = True
95.3430 	EXP 	TextStim: autoDraw = True
95.3794 	EXP 	New trial (rep=250, index=1): {'phase': 0.5}
95.3928 	EXP 	RadialStim: autoDraw = False
95.3928 	EXP 	TextStim: autoDraw = False
95.3928 	EXP 	RadialStim: autoDraw = True
95.3928 	EXP 	TextStim: autoDraw = True
95.4460 	EXP 	New trial (rep=251, index=0): {'phase': 0.0}
95.4594 	EXP 	RadialStim: autoDraw = False
95.4594 	EXP 	TextStim: autoDraw = False
95.4594 	EXP 	RadialStim: autoDraw = True
95.4594 	EXP 	TextStim: autoDraw = True
95.5127 	EXP 	New trial (rep=251, index=1): {'phase': 0.5}
95.5263 	EXP 	RadialStim: autoDraw = False
95.5263 	EXP 	TextStim: autoDraw = False
95.5263 	EXP 	RadialStim: autoDraw = True
95.5263 	EXP 	TextStim: autoDraw = True
95.5793 	EXP 	New trial (rep=252, index=0): {'phase': 0.0}
95.5930 	EXP 	RadialStim: autoDraw = False
95.5930 	EXP 	TextStim: autoDraw = False
95.5930 	EXP 	RadialStim: autoDraw = True
95.5930 	EXP 	TextStim: autoDraw = True
95.6294 	EXP 	New trial (rep=252, index=1): {'phase': 0.5}
95.6430 	EXP 	RadialStim: autoDraw = False
95.6430 	EXP 	TextStim: autoDraw = False
95.6430 	EXP 	RadialStim: autoDraw = True
95.6430 	EXP 	TextStim: autoDraw = True
95.6961 	EXP 	New trial (rep=253, index=0): {'phase': 0.0}
95.7097 	EXP 	RadialStim: autoDraw = False
95.7097 	EXP 	TextStim: autoDraw = False
95.7097 	EXP 	RadialStim: autoDraw = True
95.7097 	EXP 	TextStim: autoDraw = True
95.7629 	EXP 	New trial (rep=253, index=1): {'phase': 0.5}
95.7765 	EXP 	RadialStim: autoDraw = False
95.7765 	EXP 	TextStim: autoDraw = False
95.7765 	EXP 	RadialStim: autoDraw = True
95.7765 	EXP 	TextStim: autoDraw = True
95.8296 	EXP 	New trial (rep=254, index=0): {'phase': 0.0}
95.8430 	EXP 	RadialStim: autoDraw = False
95.8430 	EXP 	TextStim: autoDraw = False
95.8430 	EXP 	RadialStim: autoDraw = True
95.8430 	EXP 	TextStim: autoDraw = True
95.8799 	EXP 	New trial (rep=254, index=1): {'phase': 0.5}
95.8929 	EXP 	RadialStim: autoDraw = False
95.8929 	EXP 	TextStim: autoDraw = False
95.8929 	EXP 	RadialStim: autoDraw = True
95.8929 	EXP 	TextStim: autoDraw = True
95.9447 	EXP 	New trial (rep=255, index=0): {'phase': 0.0}
95.9597 	EXP 	RadialStim: autoDraw = False
95.9597 	EXP 	TextStim: autoDraw = False
95.9597 	EXP 	RadialStim: autoDraw = True
95.9597 	EXP 	TextStim: autoDraw = True
96.0115 	EXP 	New trial (rep=255, index=1): {'phase': 0.5}
96.0263 	EXP 	RadialStim: autoDraw = False
96.0263 	EXP 	TextStim: autoDraw = False
96.0263 	EXP 	RadialStim: autoDraw = True
96.0263 	EXP 	TextStim: autoDraw = True
96.0792 	EXP 	New trial (rep=256, index=0): {'phase': 0.0}
96.0931 	EXP 	RadialStim: autoDraw = False
96.0931 	EXP 	TextStim: autoDraw = False
96.0931 	EXP 	RadialStim: autoDraw = True
96.0931 	EXP 	TextStim: autoDraw = True
96.1296 	EXP 	New trial (rep=256, index=1): {'phase': 0.5}
96.1431 	EXP 	RadialStim: autoDraw = False
96.1431 	EXP 	TextStim: autoDraw = False
96.1431 	EXP 	RadialStim: autoDraw = True
96.1431 	EXP 	TextStim: autoDraw = True
96.1951 	EXP 	New trial (rep=257, index=0): {'phase': 0.0}
96.2099 	EXP 	RadialStim: autoDraw = False
96.2099 	EXP 	TextStim: autoDraw = False
96.2099 	EXP 	RadialStim: autoDraw = True
96.2099 	EXP 	TextStim: autoDraw = True
96.2632 	EXP 	New trial (rep=257, index=1): {'phase': 0.5}
96.2767 	EXP 	RadialStim: autoDraw = False
96.2767 	EXP 	TextStim: autoDraw = False
96.2767 	EXP 	RadialStim: autoDraw = True
96.2767 	EXP 	TextStim: autoDraw = True
96.3297 	EXP 	New trial (rep=258, index=0): {'phase': 0.0}
96.3432 	EXP 	RadialStim: autoDraw = False
96.3432 	EXP 	TextStim: autoDraw = False
96.3432 	EXP 	RadialStim: autoDraw = True
96.3432 	EXP 	TextStim: autoDraw = True
96.3797 	EXP 	New trial (rep=258, index=1): {'phase': 0.5}
96.3934 	EXP 	RadialStim: autoDraw = False
96.3934 	EXP 	TextStim: autoDraw = False
96.3934 	EXP 	RadialStim: autoDraw = True
96.3934 	EXP 	TextStim: autoDraw = True
96.4466 	EXP 	New trial (rep=259, index=0): {'phase': 0.0}
96.4601 	EXP 	RadialStim: autoDraw = False
96.4601 	EXP 	TextStim: autoDraw = False
96.4601 	EXP 	RadialStim: autoDraw = True
96.4601 	EXP 	TextStim: autoDraw = True
96.5132 	EXP 	New trial (rep=259, index=1): {'phase': 0.5}
96.5266 	EXP 	RadialStim: autoDraw = False
96.5266 	EXP 	TextStim: autoDraw = False
96.5266 	EXP 	RadialStim: autoDraw = True
96.5266 	EXP 	TextStim: autoDraw = True
96.5799 	EXP 	New trial (rep=260, index=0): {'phase': 0.0}
96.5934 	EXP 	RadialStim: autoDraw = False
96.5934 	EXP 	TextStim: autoDraw = False
96.5934 	EXP 	RadialStim: autoDraw = True
96.5934 	EXP 	TextStim: autoDraw = True
96.6289 	EXP 	New trial (rep=260, index=1): {'phase': 0.5}
96.6434 	EXP 	RadialStim: autoDraw = False
96.6434 	EXP 	TextStim: autoDraw = False
96.6434 	EXP 	RadialStim: autoDraw = True
96.6434 	EXP 	TextStim: autoDraw = True
96.6965 	EXP 	New trial (rep=261, index=0): {'phase': 0.0}
96.7102 	EXP 	RadialStim: autoDraw = False
96.7102 	EXP 	TextStim: autoDraw = False
96.7102 	EXP 	RadialStim: autoDraw = True
96.7102 	EXP 	TextStim: autoDraw = True
96.7631 	EXP 	New trial (rep=261, index=1): {'phase': 0.5}
96.7769 	EXP 	RadialStim: autoDraw = False
96.7769 	EXP 	TextStim: autoDraw = False
96.7769 	EXP 	RadialStim: autoDraw = True
96.7769 	EXP 	TextStim: autoDraw = True
96.8302 	EXP 	New trial (rep=262, index=0): {'phase': 0.0}
96.8436 	EXP 	RadialStim: autoDraw = False
96.8436 	EXP 	TextStim: autoDraw = False
96.8436 	EXP 	RadialStim: autoDraw = True
96.8436 	EXP 	TextStim: autoDraw = True
96.8800 	EXP 	New trial (rep=262, index=1): {'phase': 0.5}
96.8936 	EXP 	RadialStim: autoDraw = False
96.8936 	EXP 	TextStim: autoDraw = False
96.8936 	EXP 	RadialStim: autoDraw = True
96.8936 	EXP 	TextStim: autoDraw = True
96.9471 	EXP 	New trial (rep=263, index=0): {'phase': 0.0}
96.9603 	EXP 	RadialStim: autoDraw = False
96.9603 	EXP 	TextStim: autoDraw = False
96.9603 	EXP 	RadialStim: autoDraw = True
96.9603 	EXP 	TextStim: autoDraw = True
97.0135 	EXP 	New trial (rep=263, index=1): {'phase': 0.5}
97.0268 	EXP 	RadialStim: autoDraw = False
97.0268 	EXP 	TextStim: autoDraw = False
97.0268 	EXP 	RadialStim: autoDraw = True
97.0268 	EXP 	TextStim: autoDraw = True
97.0801 	EXP 	New trial (rep=264, index=0): {'phase': 0.0}
97.0937 	EXP 	RadialStim: autoDraw = False
97.0937 	EXP 	TextStim: autoDraw = False
97.0937 	EXP 	RadialStim: autoDraw = True
97.0937 	EXP 	TextStim: autoDraw = True
97.1302 	EXP 	New trial (rep=264, index=1): {'phase': 0.5}
97.1437 	EXP 	RadialStim: autoDraw = False
97.1437 	EXP 	TextStim: autoDraw = False
97.1437 	EXP 	RadialStim: autoDraw = True
97.1437 	EXP 	TextStim: autoDraw = True
97.1969 	EXP 	New trial (rep=265, index=0): {'phase': 0.0}
97.2104 	EXP 	RadialStim: autoDraw = False
97.2104 	EXP 	TextStim: autoDraw = False
97.2104 	EXP 	RadialStim: autoDraw = True
97.2104 	EXP 	TextStim: autoDraw = True
97.2636 	EXP 	New trial (rep=265, index=1): {'phase': 0.5}
97.2770 	EXP 	RadialStim: autoDraw = False
97.2770 	EXP 	TextStim: autoDraw = False
97.2770 	EXP 	RadialStim: autoDraw = True
97.2770 	EXP 	TextStim: autoDraw = True
97.3304 	EXP 	New trial (rep=266, index=0): {'phase': 0.0}
97.3439 	EXP 	RadialStim: autoDraw = False
97.3439 	EXP 	TextStim: autoDraw = False
97.3439 	EXP 	RadialStim: autoDraw = True
97.3439 	EXP 	TextStim: autoDraw = True
97.3802 	EXP 	New trial (rep=266, index=1): {'phase': 0.5}
97.3939 	EXP 	RadialStim: autoDraw = False
97.3939 	EXP 	TextStim: autoDraw = False
97.3939 	EXP 	RadialStim: autoDraw = True
97.3939 	EXP 	TextStim: autoDraw = True
97.4472 	EXP 	New trial (rep=267, index=0): {'phase': 0.0}
97.4605 	EXP 	RadialStim: autoDraw = False
97.4605 	EXP 	TextStim: autoDraw = False
97.4605 	EXP 	RadialStim: autoDraw = True
97.4605 	EXP 	TextStim: autoDraw = True
97.5127 	EXP 	New trial (rep=267, index=1): {'phase': 0.5}
97.5272 	EXP 	RadialStim: autoDraw = False
97.5272 	EXP 	TextStim: autoDraw = False
97.5272 	EXP 	RadialStim: autoDraw = True
97.5272 	EXP 	TextStim: autoDraw = True
97.5804 	EXP 	New trial (rep=268, index=0): {'phase': 0.0}
97.5940 	EXP 	RadialStim: autoDraw = False
97.5940 	EXP 	TextStim: autoDraw = False
97.5940 	EXP 	RadialStim: autoDraw = True
97.5940 	EXP 	TextStim: autoDraw = True
97.6306 	EXP 	New trial (rep=268, index=1): {'phase': 0.5}
97.6440 	EXP 	RadialStim: autoDraw = False
97.6440 	EXP 	TextStim: autoDraw = False
97.6440 	EXP 	RadialStim: autoDraw = True
97.6440 	EXP 	TextStim: autoDraw = True
97.6971 	EXP 	New trial (rep=269, index=0): {'phase': 0.0}
97.7107 	EXP 	RadialStim: autoDraw = False
97.7107 	EXP 	TextStim: autoDraw = False
97.7107 	EXP 	RadialStim: autoDraw = True
97.7107 	EXP 	TextStim: autoDraw = True
97.7637 	EXP 	New trial (rep=269, index=1): {'phase': 0.5}
97.7774 	EXP 	RadialStim: autoDraw = False
97.7774 	EXP 	TextStim: autoDraw = False
97.7774 	EXP 	RadialStim: autoDraw = True
97.7774 	EXP 	TextStim: autoDraw = True
97.8139 	EXP 	New trial (rep=270, index=0): {'phase': 0.0}
97.8276 	EXP 	RadialStim: autoDraw = False
97.8276 	EXP 	TextStim: autoDraw = False
97.8276 	EXP 	RadialStim: autoDraw = True
97.8276 	EXP 	TextStim: autoDraw = True
97.8806 	EXP 	New trial (rep=270, index=1): {'phase': 0.5}
97.8941 	EXP 	RadialStim: autoDraw = False
97.8941 	EXP 	TextStim: autoDraw = False
97.8941 	EXP 	RadialStim: autoDraw = True
97.8941 	EXP 	TextStim: autoDraw = True
97.9470 	EXP 	New trial (rep=271, index=0): {'phase': 0.0}
97.9608 	EXP 	RadialStim: autoDraw = False
97.9608 	EXP 	TextStim: autoDraw = False
97.9608 	EXP 	RadialStim: autoDraw = True
97.9608 	EXP 	TextStim: autoDraw = True
98.0139 	EXP 	New trial (rep=271, index=1): {'phase': 0.5}
98.0275 	EXP 	RadialStim: autoDraw = False
98.0275 	EXP 	TextStim: autoDraw = False
98.0275 	EXP 	RadialStim: autoDraw = True
98.0275 	EXP 	TextStim: autoDraw = True
98.0639 	EXP 	New trial (rep=272, index=0): {'phase': 0.0}
98.0775 	EXP 	RadialStim: autoDraw = False
98.0775 	EXP 	TextStim: autoDraw = False
98.0775 	EXP 	RadialStim: autoDraw = True
98.0775 	EXP 	TextStim: autoDraw = True
98.1308 	EXP 	New trial (rep=272, index=1): {'phase': 0.5}
98.1442 	EXP 	RadialStim: autoDraw = False
98.1442 	EXP 	TextStim: autoDraw = False
98.1442 	EXP 	RadialStim: autoDraw = True
98.1442 	EXP 	TextStim: autoDraw = True
98.1972 	EXP 	New trial (rep=273, index=0): {'phase': 0.0}
98.2108 	EXP 	RadialStim: autoDraw = False
98.2108 	EXP 	TextStim: autoDraw = False
98.2108 	EXP 	RadialStim: autoDraw = True
98.2108 	EXP 	TextStim: autoDraw = True
98.2640 	EXP 	New trial (rep=273, index=1): {'phase': 0.5}
98.2777 	EXP 	RadialStim: autoDraw = False
98.2777 	EXP 	TextStim: autoDraw = False
98.2777 	EXP 	RadialStim: autoDraw = True
98.2777 	EXP 	TextStim: autoDraw = True
98.3141 	EXP 	New trial (rep=274, index=0): {'phase': 0.0}
98.3276 	EXP 	RadialStim: autoDraw = False
98.3276 	EXP 	TextStim: autoDraw = False
98.3276 	EXP 	RadialStim: autoDraw = True
98.3276 	EXP 	TextStim: autoDraw = True
98.3807 	EXP 	New trial (rep=274, index=1): {'phase': 0.5}
98.3944 	EXP 	RadialStim: autoDraw = False
98.3944 	EXP 	TextStim: autoDraw = False
98.3944 	EXP 	RadialStim: autoDraw = True
98.3944 	EXP 	TextStim: autoDraw = True
98.4475 	EXP 	New trial (rep=275, index=0): {'phase': 0.0}
98.4609 	EXP 	RadialStim: autoDraw = False
98.4609 	EXP 	TextStim: autoDraw = False
98.4609 	EXP 	RadialStim: autoDraw = True
98.4609 	EXP 	TextStim: autoDraw = True
98.5143 	EXP 	New trial (rep=275, index=1): {'phase': 0.5}
98.5277 	EXP 	RadialStim: autoDraw = False
98.5277 	EXP 	TextStim: autoDraw = False
98.5277 	EXP 	RadialStim: autoDraw = True
98.5277 	EXP 	TextStim: autoDraw = True
98.5641 	EXP 	New trial (rep=276, index=0): {'phase': 0.0}
98.5778 	EXP 	RadialStim: autoDraw = False
98.5778 	EXP 	TextStim: autoDraw = False
98.5778 	EXP 	RadialStim: autoDraw = True
98.5778 	EXP 	TextStim: autoDraw = True
98.6309 	EXP 	New trial (rep=276, index=1): {'phase': 0.5}
98.6445 	EXP 	RadialStim: autoDraw = False
98.6445 	EXP 	TextStim: autoDraw = False
98.6445 	EXP 	RadialStim: autoDraw = True
98.6445 	EXP 	TextStim: autoDraw = True
98.6976 	EXP 	New trial (rep=277, index=0): {'phase': 0.0}
98.7111 	EXP 	RadialStim: autoDraw = False
98.7111 	EXP 	TextStim: autoDraw = False
98.7111 	EXP 	RadialStim: autoDraw = True
98.7111 	EXP 	TextStim: autoDraw = True
98.7641 	EXP 	New trial (rep=277, index=1): {'phase': 0.5}
98.7779 	EXP 	RadialStim: autoDraw = False
98.7779 	EXP 	TextStim: autoDraw = False
98.7779 	EXP 	RadialStim: autoDraw = True
98.7779 	EXP 	TextStim: autoDraw = True
98.8132 	EXP 	New trial (rep=278, index=0): {'phase': 0.0}
98.8279 	EXP 	RadialStim: autoDraw = False
98.8279 	EXP 	TextStim: autoDraw = False
98.8279 	EXP 	RadialStim: autoDraw = True
98.8279 	EXP 	TextStim: autoDraw = True
98.8810 	EXP 	New trial (rep=278, index=1): {'phase': 0.5}
98.8945 	EXP 	RadialStim: autoDraw = False
98.8945 	EXP 	TextStim: autoDraw = False
98.8945 	EXP 	RadialStim: autoDraw = True
98.8945 	EXP 	TextStim: autoDraw = True
98.9477 	EXP 	New trial (rep=279, index=0): {'phase': 0.0}
98.9612 	EXP 	RadialStim: autoDraw = False
98.9612 	EXP 	TextStim: autoDraw = False
98.9612 	EXP 	RadialStim: autoDraw = True
98.9612 	EXP 	TextStim: autoDraw = True
99.0146 	EXP 	New trial (rep=279, index=1): {'phase': 0.5}
99.0280 	EXP 	RadialStim: autoDraw = False
99.0280 	EXP 	TextStim: autoDraw = False
99.0280 	EXP 	RadialStim: autoDraw = True
99.0280 	EXP 	TextStim: autoDraw = True
99.0778 	EXP 	RadialStim: autoDraw = False
99.0778 	EXP 	TextStim: autoDraw = False
99.0778 	EXP 	TextStim: autoDraw = True
134.0624 	EXP 	New trial (rep=1, index=0): None
134.0628 	EXP 	Imported phase_loop.csv as conditions, 2 conditions, 1 params
134.0632 	EXP 	Created sequence: sequential, trialTypes=2, nReps=280, seed=None
134.0667 	EXP 	New trial (rep=0, index=0): {'phase': 0.0}
134.0785 	EXP 	TextStim: autoDraw = False
134.0785 	EXP 	RadialStim: autoDraw = True
134.0785 	EXP 	TextStim: autoDraw = True
134.1315 	EXP 	New trial (rep=0, index=1): {'phase': 0.5}
134.1452 	EXP 	RadialStim: autoDraw = False
134.1452 	EXP 	TextStim: autoDraw = False
134.1452 	EXP 	RadialStim: autoDraw = True
134.1452 	EXP 	TextStim: autoDraw = True
134.1982 	EXP 	New trial (rep=1, index=0): {'phase': 0.0}
134.2120 	EXP 	RadialStim: autoDraw = False
134.2120 	EXP 	TextStim: autoDraw = False
134.2120 	EXP 	RadialStim: autoDraw = True
134.2120 	EXP 	TextStim: autoDraw = True
134.2650 	EXP 	New trial (rep=1, index=1): {'phase': 0.5}
134.2786 	EXP 	RadialStim: autoDraw = False
134.2786 	EXP 	TextStim: autoDraw = False
134.2786 	EXP 	RadialStim: autoDraw = True
134.2786 	EXP 	TextStim: autoDraw = True
134.3151 	EXP 	New trial (rep=2, index=0): {'phase': 0.0}
134.3287 	EXP 	RadialStim: autoDraw = False
134.3287 	EXP 	TextStim: autoDraw = False
134.3287 	EXP 	RadialStim: autoDraw = True
134.3287 	EXP 	TextStim: autoDraw = True
134.3817 	EXP 	New trial (rep=2, index=1): {'phase': 0.5}
134.3953 	EXP 	RadialStim: autoDraw = False
134.3953 	EXP 	TextStim: autoDraw = False
134.3953 	EXP 	RadialStim: autoDraw = True
134.3953 	EXP 	TextStim: autoDraw = True
134.4486 	EXP 	New trial (rep=3, index=0): {'phase': 0.0}
134.4621 	EXP 	RadialStim: autoDraw = False
134.4621 	EXP 	TextStim: autoDraw = False
134.4621 	EXP 	RadialStim: autoDraw = True
134.4621 	EXP 	TextStim: autoDraw = True
134.5152 	EXP 	New trial (rep=3, index=1): {'phase': 0.5}
134.5287 	EXP 	RadialStim: autoDraw = False
134.5287 	EXP 	TextStim: autoDraw = False
134.5287 	EXP 	RadialStim: autoDraw = True
134.5287 	EXP 	TextStim: autoDraw = True
134.5654 	EXP 	New trial (rep=4, index=0): {'phase': 0.0}
134.5788 	EXP 	RadialStim: autoDraw = False
134.5788 	EXP 	TextStim: autoDraw = False
134.5788 	EXP 	RadialStim: autoDraw = True
134.5788 	EXP 	TextStim: autoDraw = True
134.6323 	EXP 	New trial (rep=4, index=1): {'phase': 0.5}
134.6454 	EXP 	RadialStim: autoDraw = False
134.6454 	EXP 	TextStim: autoDraw = False
134.6454 	EXP 	RadialStim: autoDraw = True
134.6454 	EXP 	TextStim: autoDraw = True
134.6986 	EXP 	New trial (rep=5, index=0): {'phase': 0.0}
134.7121 	EXP 	RadialStim: autoDraw = False
134.7121 	EXP 	TextStim: autoDraw = False
134.7121 	EXP 	RadialStim: autoDraw = True
134.7121 	EXP 	TextStim: autoDraw = True
134.7652 	EXP 	New trial (rep=5, index=1): {'phase': 0.5}
134.7788 	EXP 	RadialStim: autoDraw = False
134.7788 	EXP 	TextStim: autoDraw = False
134.7788 	EXP 	RadialStim: autoDraw = True
134.7788 	EXP 	TextStim: autoDraw = True
134.8152 	EXP 	New trial (rep=6, index=0): {'phase': 0.0}
134.8289 	EXP 	RadialStim: autoDraw = False
134.8289 	EXP 	TextStim: autoDraw = False
134.8289 	EXP 	RadialStim: autoDraw = True
134.8289 	EXP 	TextStim: autoDraw = True
134.8819 	EXP 	New trial (rep=6, index=1): {'phase': 0.5}
134.8956 	EXP 	RadialStim: autoDraw = False
134.8956 	EXP 	TextStim: autoDraw = False
134.8956 	EXP 	RadialStim: autoDraw = True
134.8956 	EXP 	TextStim: autoDraw = True
134.9476 	EXP 	New trial (rep=7, index=0): {'phase': 0.0}
134.9623 	EXP 	RadialStim: autoDraw = False
134.9623 	EXP 	TextStim: autoDraw = False
134.9623 	EXP 	RadialStim: autoDraw = True
134.9623 	EXP 	TextStim: autoDraw = True
135.0155 	EXP 	New trial (rep=7, index=1): {'phase': 0.5}
135.0290 	EXP 	RadialStim: autoDraw = False
135.0290 	EXP 	TextStim: autoDraw = False
135.0290 	EXP 	RadialStim: autoDraw = True
135.0290 	EXP 	TextStim: autoDraw = True
135.0654 	EXP 	New trial (rep=8, index=0): {'phase': 0.0}
135.0789 	EXP 	RadialStim: autoDraw = False
135.0789 	EXP 	TextStim: autoDraw = False
135.0789 	EXP 	RadialStim: autoDraw = True
135.0789 	EXP 	TextStim: autoDraw = True
135.1325 	EXP 	New trial (rep=8, index=1): {'phase': 0.5}
135.1457 	EXP 	RadialStim: autoDraw = False
135.1457 	EXP 	TextStim: autoDraw = False
135.1457 	EXP 	RadialStim: autoDraw = True
135.1457 	EXP 	TextStim: autoDraw = True
135.1989 	EXP 	New trial (rep=9, index=0): {'phase': 0.0}
135.2124 	EXP 	RadialStim: autoDraw = False
135.2124 	EXP 	TextStim: autoDraw = False
135.2124 	EXP 	RadialStim: autoDraw = True
135.2124 	EXP 	TextStim: autoDraw = True
135.2655 	EXP 	New trial (rep=9, index=1): {'phase': 0.5}
135.2791 	EXP 	RadialStim: autoDraw = False
135.2791 	EXP 	TextStim: autoDraw = False
135.2791 	EXP 	RadialStim: autoDraw = True
135.2791 	EXP 	TextStim: autoDraw = True
135.3156 	EXP 	New trial (rep=10, index=0): {'phase': 0.0}
135.3290 	EXP 	RadialStim: autoDraw = False
135.3290 	EXP 	TextStim: autoDraw = False
135.3290 	EXP 	RadialStim: autoDraw = True
135.3290 	EXP 	TextStim: autoDraw = True
135.3822 	EXP 	New trial (rep=10, index=1): {'phase': 0.5}
135.3958 	EXP 	RadialStim: autoDraw = False
135.3958 	EXP 	TextStim: autoDraw = False
135.3958 	EXP 	RadialStim: autoDraw = True
135.3958 	EXP 	TextStim: autoDraw = True
135.4489 	EXP 	New trial (rep=11, index=0): {'phase': 0.0}
135.4626 	EXP 	RadialStim: autoDraw = False
135.4626 	EXP 	TextStim: autoDraw = False
135.4626 	EXP 	RadialStim: autoDraw = True
135.4626 	EXP 	TextStim: autoDraw = True
135.5149 	EXP 	New trial (rep=11, index=1): {'phase': 0.5}
135.5292 	EXP 	RadialStim: autoDraw = False
135.5292 	EXP 	TextStim: autoDraw = False
135.5292 	EXP 	RadialStim: autoDraw = True
135.5292 	EXP 	TextStim: autoDraw = True
135.5656 	EXP 	New trial (rep=12, index=0): {'phase': 0.0}
135.5793 	EXP 	RadialStim: autoDraw = False
135.5793 	EXP 	TextStim: autoDraw = False
135.5793 	EXP 	RadialStim: autoDraw = True
135.5793 	EXP 	TextStim: autoDraw = True
135.6325 	EXP 	New trial (rep=12, index=1): {'phase': 0.5}
135.6459 	EXP 	RadialStim: autoDraw = False
135.6459 	EXP 	TextStim: autoDraw = False
135.6459 	EXP 	RadialStim: autoDraw = True
135.6459 	EXP 	TextStim: autoDraw = True
135.6991 	EXP 	New trial (rep=13, index=0): {'phase': 0.0}
135.7125 	EXP 	RadialStim: autoDraw = False
135.7125 	EXP 	TextStim: autoDraw = False
135.7125 	EXP 	RadialStim: autoDraw = True
135.7125 	EXP 	TextStim: autoDraw = True
135.7657 	EXP 	New trial (rep=13, index=1): {'phase': 0.5}
135.7793 	EXP 	RadialStim: autoDraw = False
135.7793 	EXP 	TextStim: autoDraw = False
135.7793 	EXP 	RadialStim: autoDraw = True
135.7793 	EXP 	TextStim: autoDraw = True
135.8156 	EXP 	New trial (rep=14, index=0): {'phase': 0.0}
135.8293 	EXP 	RadialStim: autoDraw = False
135.8293 	EXP 	TextStim: autoDraw = False
135.8293 	EXP 	RadialStim: autoDraw = True
135.8293 	EXP 	TextStim: autoDraw = True
135.8824 	EXP 	New trial (rep=14, index=1): {'phase': 0.5}
135.8960 	EXP 	RadialStim: autoDraw = False
135.8960 	EXP 	TextStim: autoDraw = False
135.8960 	EXP 	RadialStim: autoDraw = True
135.8960 	EXP 	TextStim: autoDraw = True
135.9495 	EXP 	New trial (rep=15, index=0): {'phase': 0.0}
135.9628 	EXP 	RadialStim: autoDraw = False
135.9628 	EXP 	TextStim: autoDraw = False
135.9628 	EXP 	RadialStim: autoDraw = True
135.9628 	EXP 	TextStim: autoDraw = True
136.0162 	EXP 	New trial (rep=15, index=1): {'phase': 0.5}
136.0295 	EXP 	RadialStim: autoDraw = False
136.0295 	EXP 	TextStim: autoDraw = False
136.0295 	EXP 	RadialStim: autoDraw = True
136.0295 	EXP 	TextStim: autoDraw = True
136.0658 	EXP 	New trial (rep=16, index=0): {'phase': 0.0}
136.0793 	EXP 	RadialStim: autoDraw = False
136.0793 	EXP 	TextStim: autoDraw = False
136.0793 	EXP 	RadialStim: autoDraw = True
136.0793 	EXP 	TextStim: autoDraw = True
136.1328 	EXP 	New trial (rep=16, index=1): {'phase': 0.5}
136.1462 	EXP 	RadialStim: autoDraw = False
136.1462 	EXP 	TextStim: autoDraw = False
136.1462 	EXP 	RadialStim: autoDraw = True
136.1462 	EXP 	TextStim: autoDraw = True
136.1994 	EXP 	New trial (rep=17, index=0): {'phase': 0.0}
136.2129 	EXP 	RadialStim: autoDraw = False
136.2129 	EXP 	TextStim: autoDraw = False
136.2129 	EXP 	RadialStim: autoDraw = True
136.2129 	EXP 	TextStim: autoDraw = True
136.2661 	EXP 	New trial (rep=17, index=1): {'phase': 0.5}
136.2797 	EXP 	RadialStim: autoDraw = False
136.2797 	EXP 	TextStim: autoDraw = False
136.2797 	EXP 	RadialStim: autoDraw = True
136.2797 	EXP 	TextStim: autoDraw = True
136.3162 	EXP 	New trial (rep=18, index=0): {'phase': 0.0}
136.3297 	EXP 	RadialStim: autoDraw = False
136.3297 	EXP 	TextStim: autoDraw = False
136.3297 	EXP 	RadialStim: autoDraw = True
136.3297 	EXP 	TextStim: autoDraw = True
136.3827 	EXP 	New trial (rep=18, index=1): {'phase': 0.5}
136.3964 	EXP 	RadialStim: autoDraw = False
136.3964 	EXP 	TextStim: autoDraw = False
136.3964 	EXP 	RadialStim: autoDraw = True
136.3964 	EXP 	TextStim: autoDraw = True
136.4494 	EXP 	New trial (rep=19, index=0): {'phase': 0.0}
136.4631 	EXP 	RadialStim: autoDraw = False
136.4631 	EXP 	TextStim: autoDraw = False
136.4631 	EXP 	RadialStim: autoDraw = True
136.4631 	EXP 	TextStim: autoDraw = True
136.5161 	EXP 	New trial (rep=19, index=1): {'phase': 0.5}
136.5297 	EXP 	RadialStim: autoDraw = False
136.5297 	EXP 	TextStim: autoDraw = False
136.5297 	EXP 	RadialStim: autoDraw = True
136.5297 	EXP 	TextStim: autoDraw = True
136.5663 	EXP 	New trial (rep=20, index=0): {'phase': 0.0}
136.5797 	EXP 	RadialStim: autoDraw = False
136.5797 	EXP 	TextStim: autoDraw = False
136.5797 	EXP 	RadialStim: autoDraw = True
136.5797 	EXP 	TextStim: autoDraw = True
136.6328 	EXP 	New trial (rep=20, index=1): {'phase': 0.5}
