2.9497 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
84.4602 	EXP 	TextStim: autoDraw = True
84.5135 	EXP 	New trial (rep=113, index=0): {'phase': 0.0}
84.5268 	EXP 	RadialStim: autoDraw = False
84.5268 	EXP 	TextStim: autoDraw = False
84.5268 	EXP 	RadialStim: autoDraw = True
84.5268 	EXP 	TextStim: autoDraw = True
84.5634 	EXP 	New trial (rep=113, index=1): {'phase': 0.5}
84.5768 	EXP 	RadialStim: autoDraw = False
84.5768 	EXP 	TextStim: autoDraw = False
84.5768 	EXP 	RadialStim: autoDraw = True
84.5768 	EXP 	TextStim: autoDraw = True
84.6303 	EXP 	New trial (rep=114, index=0): {'phase': 0.0}
84.6436 	EXP 	RadialStim: autoDraw = False
84.6436 	EXP 	TextStim: autoDraw = False
84.6436 	EXP 	RadialStim: autoDraw = True
84.6436 	EXP 	TextStim: autoDraw = True
84.6968 	EXP 	New trial (rep=114, index=1): {'phase': 0.5}
84.7103 	EXP 	RadialStim: autoDraw = False
84.7103 	EXP 	TextStim: autoDraw = False
84.7103 	EXP 	RadialStim: autoDraw = True
84.7103 	EXP 	TextStim: autoDraw = True
84.7634 	EXP 	New trial (rep=115, index=0): {'phase': 0.0}
84.7770 	EXP 	RadialStim: autoDraw = False
84.7770 	EXP 	TextStim: autoDraw = False
84.7770 	EXP 	RadialStim: autoDraw = True
84.7770 	EXP 	TextStim: autoDraw = True
84.8136 	EXP 	New trial (rep=115, index=1): {'phase': 0.5}
84.8270 	EXP 	RadialStim: autoDraw = False
84.8270 	EXP 	TextStim: autoDraw = False
84.8270 	EXP 	RadialStim: autoDraw = True
84.8270 	EXP 	TextStim: autoDraw = True
84.8801 	EXP 	New trial (rep=116, index=0): {'phase': 0.0}
84.8937 	EXP 	RadialStim: autoDraw = False
84.8937 	EXP 	TextStim: autoDraw = False
84.8937 	EXP 	RadialStim: autoDraw = True
84.8937 	EXP 	TextStim: autoDraw = True
84.9469 	EXP 	New trial (rep=116, index=1): {'phase': 0.5}
84.9604 	EXP 	RadialStim: autoDraw = False
84.9604 	EXP 	TextStim: autoDraw = False
84.9604 	EXP 	RadialStim: autoDraw = True
84.9604 	EXP 	TextStim: autoDraw = True
85.0138 	EXP 	New trial (rep=117, index=0): {'phase': 0.0}
85.0271 	EXP 	RadialStim: autoDraw = False
85.0271 	EXP 	TextStim: autoDraw = False
85.0271 	EXP 	RadialStim: autoDraw = True
85.0271 	EXP 	TextStim: autoDraw = True
85.0637 	EXP 	New trial (rep=117, index=1): {'phase': 0.5}
85.0771 	EXP 	RadialStim: autoDraw = False
85.0771 	EXP 	TextStim: autoDraw = False
85.0771 	EXP 	RadialStim: autoDraw = True
85.0771 	EXP 	TextStim: autoDraw = True
85.1305 	EXP 	New trial (rep=118, index=0): {'phase': 0.0}
85.1438 	EXP 	RadialStim: autoDraw = False
85.1438 	EXP 	TextStim: autoDraw = False
85.1438 	EXP 	RadialStim: autoDraw = True
85.1438 	EXP 	TextStim: autoDraw = True
85.1971 	EXP 	New trial (rep=118, index=1): {'phase': 0.5}
85.2104 	EXP 	RadialStim: autoDraw = False
85.2104 	EXP 	TextStim: autoDraw = False
85.2104 	EXP 	RadialStim: autoDraw = True
85.2104 	EXP 	TextStim: autoDraw = True
85.2472 	EXP 	New trial (rep=119, index=0): {'phase': 0.0}
85.2606 	EXP 	RadialStim: autoDraw = False
85.2606 	EXP 	TextStim: autoDraw = False
85.2606 	EXP 	RadialStim: autoDraw = True
85.2606 	EXP 	TextStim: autoDraw = True
85.3139 	EXP 	New trial (rep=119, index=1): {'phase': 0.5}
85.3273 	EXP 	RadialStim: autoDraw = False
85.3273 	EXP 	TextStim: autoDraw = False
85.3273 	EXP 	RadialStim: autoDraw = True
85.3273 	EXP 	TextStim: autoDraw = True
85.3805 	EXP 	New trial (rep=120, index=0): {'phase': 0.0}
85.3940 	EXP 	RadialStim: autoDraw = False
85.3940 	EXP 	TextStim: autoDraw = False
85.3940 	EXP 	RadialStim: autoDraw = True
85.3940 	EXP 	TextStim: autoDraw = True
85.4472 	EXP 	New trial (rep=120, index=1): {'phase': 0.5}
85.4607 	EXP 	RadialStim: autoDraw = False
85.4607 	EXP 	TextStim: autoDraw = False
85.4607 	EXP 	RadialStim: autoDraw = True
85.4607 	EXP 	TextStim: autoDraw = True
85.4961 	EXP 	New trial (rep=121, index=0): {'phase': 0.0}
85.5107 	EXP 	RadialStim: autoDraw = False
85.5107 	EXP 	TextStim: autoDraw = False
85.5107 	EXP 	RadialStim: autoDraw = True
85.5107 	EXP 	TextStim: autoDraw = True
85.5636 	EXP 	New trial (rep=121, index=1): {'phase': 0.5}
85.5773 	EXP 	RadialStim: autoDraw = False
85.5773 	EXP 	TextStim: autoDraw = False
85.5773 	EXP 	RadialStim: autoDraw = True
85.5773 	EXP 	TextStim: autoDraw = True
85.6296 	EXP 	New trial (rep=122, index=0): {'phase': 0.0}
85.6440 	EXP 	RadialStim: autoDraw = False
85.6440 	EXP 	TextStim: autoDraw = False
85.6440 	EXP 	RadialStim: autoDraw = True
85.6440 	EXP 	TextStim: autoDraw = True
85.6978 	EXP 	New trial (rep=122, index=1): {'phase': 0.5}
85.7108 	EXP 	RadialStim: autoDraw = False
85.7108 	EXP 	TextStim: autoDraw = False
85.7108 	EXP 	RadialStim: autoDraw = True
85.7108 	EXP 	TextStim: autoDraw = True
85.7464 	EXP 	New trial (rep=123, index=0): {'phase': 0.0}
85.7607 	EXP 	RadialStim: autoDraw = False
85.7607 	EXP 	TextStim: autoDraw = False
85.7607 	EXP 	RadialStim: autoDraw = True
85.7607 	EXP 	TextStim: autoDraw = True
85.8140 	EXP 	New trial (rep=123, index=1): {'phase': 0.5}
85.8275 	EXP 	RadialStim: autoDraw = False
85.8275 	EXP 	TextStim: autoDraw = False
85.8275 	EXP 	RadialStim: autoDraw = True
85.8275 	EXP 	TextStim: autoDraw = True
85.8807 	EXP 	New trial (rep=124, index=0): {'phase': 0.0}
85.8943 	EXP 	RadialStim: autoDraw = False
85.8943 	EXP 	TextStim: autoDraw = False
85.8943 	EXP 	RadialStim: autoDraw = True
85.8943 	EXP 	TextStim: autoDraw = True
85.9474 	EXP 	New trial (rep=124, index=1): {'phase': 0.5}
85.9609 	EXP 	RadialStim: autoDraw = False
85.9609 	EXP 	TextStim: autoDraw = False
85.9609 	EXP 	RadialStim: autoDraw = True
85.9609 	EXP 	TextStim: autoDraw = True
85.9976 	EXP 	New trial (rep=125, index=0): {'phase': 0.0}
86.0110 	EXP 	RadialStim: autoDraw = False
86.0110 	EXP 	TextStim: autoDraw = False
86.0110 	EXP 	RadialStim: autoDraw = True
86.0110 	EXP 	TextStim: autoDraw = True
86.0643 	EXP 	New trial (rep=125, index=1): {'phase': 0.5}
86.0777 	EXP 	RadialStim: autoDraw = False
86.0777 	EXP 	TextStim: autoDraw = False
86.0777 	EXP 	RadialStim: autoDraw = True
86.0777 	EXP 	TextStim: autoDraw = True
86.1309 	EXP 	New trial (rep=126, index=0): {'phase': 0.0}
86.1443 	EXP 	RadialStim: autoDraw = False
86.1443 	EXP 	TextStim: autoDraw = False
86.1443 	EXP 	RadialStim: autoDraw = True
86.1443 	EXP 	TextStim: autoDraw = True
86.1978 	EXP 	New trial (rep=126, index=1): {'phase': 0.5}
86.2110 	EXP 	RadialStim: autoDraw = False
86.2110 	EXP 	TextStim: autoDraw = False
86.2110 	EXP 	RadialStim: autoDraw = True
86.2110 	EXP 	TextStim: autoDraw = True
86.2475 	EXP 	New trial (rep=127, index=0): {'phase': 0.0}
86.2611 	EXP 	RadialStim: autoDraw = False
86.2611 	EXP 	TextStim: autoDraw = False
86.2611 	EXP 	RadialStim: autoDraw = True
86.2611 	EXP 	TextStim: autoDraw = True
86.3145 	EXP 	New trial (rep=127, index=1): {'phase': 0.5}
86.3278 	EXP 	RadialStim: autoDraw = False
86.3278 	EXP 	TextStim: autoDraw = False
86.3278 	EXP 	RadialStim: autoDraw = True
86.3278 	EXP 	TextStim: autoDraw = True
86.3811 	EXP 	New trial (rep=128, index=0): {'phase': 0.0}
86.3946 	EXP 	RadialStim: autoDraw = False
86.3946 	EXP 	TextStim: autoDraw = False
86.3946 	EXP 	RadialStim: autoDraw = True
86.3946 	EXP 	TextStim: autoDraw = True
86.4477 	EXP 	New trial (rep=128, index=1): {'phase': 0.5}
86.4612 	EXP 	RadialStim: autoDraw = False
86.4612 	EXP 	TextStim: autoDraw = False
86.4612 	EXP 	RadialStim: autoDraw = True
86.4612 	EXP 	TextStim: autoDraw = True
86.4978 	EXP 	New trial (rep=129, index=0): {'phase': 0.0}
86.5111 	EXP 	RadialStim: autoDraw = False
86.5111 	EXP 	TextStim: autoDraw = False
86.5111 	EXP 	RadialStim: autoDraw = True
86.5111 	EXP 	TextStim: autoDraw = True
86.5644 	EXP 	New trial (rep=129, index=1): {'phase': 0.5}
86.5779 	EXP 	RadialStim: autoDraw = False
86.5779 	EXP 	TextStim: autoDraw = False
86.5779 	EXP 	RadialStim: autoDraw = True
86.5779 	EXP 	TextStim: autoDraw = True
86.6310 	EXP 	New trial (rep=130, index=0): {'phase': 0.0}
86.6446 	EXP 	RadialStim: autoDraw = False
86.6446 	EXP 	TextStim: autoDraw = False
86.6446 	EXP 	RadialStim: autoDraw = True
86.6446 	EXP 	TextStim: autoDraw = True
86.6980 	EXP 	New trial (rep=130, index=1): {'phase': 0.5}
86.7113 	EXP 	RadialStim: autoDraw = False
86.7113 	EXP 	TextStim: autoDraw = False
86.7113 	EXP 	RadialStim: autoDraw = True
86.7113 	EXP 	TextStim: autoDraw = True
86.7479 	EXP 	New trial (rep=131, index=0): {'phase': 0.0}
86.7613 	EXP 	RadialStim: autoDraw = False
86.7613 	EXP 	TextStim: autoDraw = False
86.7613 	EXP 	RadialStim: autoDraw = True
86.7613 	EXP 	TextStim: autoDraw = True
86.8147 	EXP 	New trial (rep=131, index=1): {'phase': 0.5}
86.8280 	EXP 	RadialStim: autoDraw = False
86.8280 	EXP 	TextStim: autoDraw = False
86.8280 	EXP 	RadialStim: autoDraw = True
86.8280 	EXP 	TextStim: autoDraw = True
86.8800 	EXP 	New trial (rep=132, index=0): {'phase': 0.0}
86.8947 	EXP 	RadialStim: autoDraw = False
86.8947 	EXP 	TextStim: autoDraw = False
86.8947 	EXP 	RadialStim: autoDraw = True
86.8947 	EXP 	TextStim: autoDraw = True
86.9479 	EXP 	New trial (rep=132, index=1): {'phase': 0.5}
86.9614 	EXP 	RadialStim: autoDraw = False
86.9614 	EXP 	TextStim: autoDraw = False
86.9614 	EXP 	RadialStim: autoDraw = True
86.9614 	EXP 	TextStim: autoDraw = True
86.9980 	EXP 	New trial (rep=133, index=0): {'phase': 0.0}
87.0114 	EXP 	RadialStim: autoDraw = False
87.0114 	EXP 	TextStim: autoDraw = False
87.0114 	EXP 	RadialStim: autoDraw = True
87.0114 	EXP 	TextStim: autoDraw = True
87.0647 	EXP 	New trial (rep=133, index=1): {'phase': 0.5}
87.0781 	EXP 	RadialStim: autoDraw = False
87.0781 	EXP 	TextStim: autoDraw = False
87.0781 	EXP 	RadialStim: autoDraw = True
87.0781 	EXP 	TextStim: autoDraw = True
87.1301 	EXP 	New trial (rep=134, index=0): {'phase': 0.0}
87.1449 	EXP 	RadialStim: autoDraw = False
87.1449 	EXP 	TextStim: autoDraw = False
87.1449 	EXP 	RadialStim: autoDraw = True
87.1449 	EXP 	TextStim: autoDraw = True
87.1983 	EXP 	New trial (rep=134, index=1): {'phase': 0.5}
87.2116 	EXP 	RadialStim: autoDraw = False
87.2116 	EXP 	TextStim: autoDraw = False
87.2116 	EXP 	RadialStim: autoDraw = True
87.2116 	EXP 	TextStim: autoDraw = True
87.2481 	EXP 	New trial (rep=135, index=0): {'phase': 0.0}
87.2616 	EXP 	RadialStim: autoDraw = False
87.2616 	EXP 	TextStim: autoDraw = False
87.2616 	EXP 	RadialStim: autoDraw = True
87.2616 	EXP 	TextStim: autoDraw = True
87.3150 	EXP 	New trial (rep=135, index=1): {'phase': 0.5}
87.3283 	EXP 	RadialStim: autoDraw = False
87.3283 	EXP 	TextStim: autoDraw = False
87.3283 	EXP 	RadialStim: autoDraw = True
87.3283 	EXP 	TextStim: autoDraw = True
87.3818 	EXP 	New trial (rep=136, index=0): {'phase': 0.0}
87.3950 	EXP 	RadialStim: autoDraw = False
87.3950 	EXP 	TextStim: autoDraw = False
87.3950 	EXP 	RadialStim: autoDraw = True
87.3950 	EXP 	TextStim: autoDraw = True
87.4483 	EXP 	New trial (rep=136, index=1): {'phase': 0.5}
87.4617 	EXP 	RadialStim: autoDraw = False
87.4617 	EXP 	TextStim: autoDraw = False
87.4617 	EXP 	RadialStim: autoDraw = True
87.4617 	EXP 	TextStim: autoDraw = True
87.4984 	EXP 	New trial (rep=137, index=0): {'phase': 0.0}
87.5117 	EXP 	RadialStim: autoDraw = False
87.5117 	EXP 	TextStim: autoDraw = False
87.5117 	EXP 	RadialStim: autoDraw = True
87.5117 	EXP 	TextStim: autoDraw = True
87.5650 	EXP 	New trial (rep=137, index=1): {'phase': 0.5}
87.5785 	EXP 	RadialStim: autoDraw = False
87.5785 	EXP 	TextStim: autoDraw = False
87.5785 	EXP 	RadialStim: autoDraw = True
87.5785 	EXP 	TextStim: autoDraw = True
87.6317 	EXP 	New trial (rep=138, index=0): {'phase': 0.0}
87.6452 	EXP 	RadialStim: autoDraw = False
87.6452 	EXP 	TextStim: autoDraw = False
87.6452 	EXP 	RadialStim: autoDraw = True
87.6452 	EXP 	TextStim: autoDraw = True
87.6983 	EXP 	New trial (rep=138, index=1): {'phase': 0.5}
87.7119 	EXP 	RadialStim: autoDraw = False
87.7119 	EXP 	TextStim: autoDraw = False
87.7119 	EXP 	RadialStim: autoDraw = True
87.7119 	EXP 	TextStim: autoDraw = True
87.7484 	EXP 	New trial (rep=139, index=0): {'phase': 0.0}
87.7619 	EXP 	RadialStim: autoDraw = False
87.7619 	EXP 	TextStim: autoDraw = False
87.7619 	EXP 	RadialStim: autoDraw = True
87.7619 	EXP 	TextStim: autoDraw = True
87.8150 	EXP 	New trial (rep=139, index=1): {'phase': 0.5}
87.8285 	EXP 	RadialStim: autoDraw = False
87.8285 	EXP 	TextStim: autoDraw = False
87.8285 	EXP 	RadialStim: autoDraw = True
87.8285 	EXP 	TextStim: autoDraw = True
87.8819 	EXP 	New trial (rep=140, index=0): {'phase': 0.0}
87.8952 	EXP 	RadialStim: autoDraw = False
87.8952 	EXP 	TextStim: autoDraw = False
87.8952 	EXP 	RadialStim: autoDraw = True
87.8952 	EXP 	TextStim: autoDraw = True
87.9486 	EXP 	New trial (rep=140, index=1): {'phase': 0.5}
87.9620 	EXP 	RadialStim: autoDraw = False
87.9620 	EXP 	TextStim: autoDraw = False
87.9620 	EXP 	RadialStim: autoDraw = True
87.9620 	EXP 	TextStim: autoDraw = True
87.9987 	EXP 	New trial (rep=141, index=0): {'phase': 0.0}
88.0120 	EXP 	RadialStim: autoDraw = False
88.0120 	EXP 	TextStim: autoDraw = False
88.0120 	EXP 	RadialStim: autoDraw = True
88.0120 	EXP 	TextStim: autoDraw = True
88.0653 	EXP 	New trial (rep=141, index=1): {'phase': 0.5}
88.0786 	EXP 	RadialStim: autoDraw = False
88.0786 	EXP 	TextStim: autoDraw = False
88.0786 	EXP 	RadialStim: autoDraw = True
88.0786 	EXP 	TextStim: autoDraw = True
88.1320 	EXP 	New trial (rep=142, index=0): {'phase': 0.0}
88.1454 	EXP 	RadialStim: autoDraw = False
88.1454 	EXP 	TextStim: autoDraw = False
88.1454 	EXP 	RadialStim: autoDraw = True
88.1454 	EXP 	TextStim: autoDraw = True
88.1986 	EXP 	New trial (rep=142, index=1): {'phase': 0.5}
88.2121 	EXP 	RadialStim: autoDraw = False
88.2121 	EXP 	TextStim: autoDraw = False
88.2121 	EXP 	RadialStim: autoDraw = True
88.2121 	EXP 	TextStim: autoDraw = True
88.2486 	EXP 	New trial (rep=143, index=0): {'phase': 0.0}
88.2621 	EXP 	RadialStim: autoDraw = False
88.2621 	EXP 	TextStim: autoDraw = False
88.2621 	EXP 	RadialStim: autoDraw = True
88.2621 	EXP 	TextStim: autoDraw = True
88.3153 	EXP 	New trial (rep=143, index=1): {'phase': 0.5}
88.3288 	EXP 	RadialStim: autoDraw = False
88.3288 	EXP 	TextStim: autoDraw = False
88.3288 	EXP 	RadialStim: autoDraw = True
88.3288 	EXP 	TextStim: autoDraw = True
88.3821 	EXP 	New trial (rep=144, index=0): {'phase': 0.0}
88.3955 	EXP 	RadialStim: autoDraw = False
88.3955 	EXP 	TextStim: autoDraw = False
88.3955 	EXP 	RadialStim: autoDraw = True
88.3955 	EXP 	TextStim: autoDraw = True
88.4488 	EXP 	New trial (rep=144, index=1): {'phase': 0.5}
88.4622 	EXP 	RadialStim: autoDraw = False
88.4622 	EXP 	TextStim: autoDraw = False
88.4622 	EXP 	RadialStim: autoDraw = True
88.4622 	EXP 	TextStim: autoDraw = True
88.4988 	EXP 	New trial (rep=145, index=0): {'phase': 0.0}
88.5123 	EXP 	RadialStim: autoDraw = False
88.5123 	EXP 	TextStim: autoDraw = False
88.5123 	EXP 	RadialStim: autoDraw = True
88.5123 	EXP 	TextStim: autoDraw = True
88.5645 	EXP 	New trial (rep=145, index=1): {'phase': 0.5}
88.5788 	EXP 	RadialStim: autoDraw = False
88.5788 	EXP 	TextStim: autoDraw = False
88.5788 	EXP 	RadialStim: autoDraw = True
88.5788 	EXP 	TextStim: autoDraw = True
88.6323 	EXP 	New trial (rep=146, index=0): {'phase': 0.0}
88.6456 	EXP 	RadialStim: autoDraw = False
88.6456 	EXP 	TextStim: autoDraw = False
88.6456 	EXP 	RadialStim: autoDraw = True
88.6456 	EXP 	TextStim: autoDraw = True
88.6988 	EXP 	New trial (rep=146, index=1): {'phase': 0.5}
88.7123 	EXP 	RadialStim: autoDraw = False
88.7123 	EXP 	TextStim: autoDraw = False
88.7123 	EXP 	RadialStim: autoDraw = True
88.7123 	EXP 	TextStim: autoDraw = True
88.7489 	EXP 	New trial (rep=147, index=0): {'phase': 0.0}
88.7623 	EXP 	RadialStim: autoDraw = False
88.7623 	EXP 	TextStim: autoDraw = False
88.7623 	EXP 	RadialStim: autoDraw = True
88.7623 	EXP 	TextStim: autoDraw = True
88.8156 	EXP 	New trial (rep=147, index=1): {'phase': 0.5}
88.8291 	EXP 	RadialStim: autoDraw = False
88.8291 	EXP 	TextStim: autoDraw = False
88.8291 	EXP 	RadialStim: autoDraw = True
88.8291 	EXP 	TextStim: autoDraw = True
88.8823 	EXP 	New trial (rep=148, index=0): {'phase': 0.0}
88.8958 	EXP 	RadialStim: autoDraw = False
88.8958 	EXP 	TextStim: autoDraw = False
88.8958 	EXP 	RadialStim: autoDraw = True
88.8958 	EXP 	TextStim: autoDraw = True
88.9492 	EXP 	New trial (rep=148, index=1): {'phase': 0.5}
88.9625 	EXP 	RadialStim: autoDraw = False
88.9625 	EXP 	TextStim: autoDraw = False
88.9625 	EXP 	RadialStim: autoDraw = True
88.9625 	EXP 	TextStim: autoDraw = True
88.9990 	EXP 	New trial (rep=149, index=0): {'phase': 0.0}
89.0125 	EXP 	RadialStim: autoDraw = False
89.0125 	EXP 	TextStim: autoDraw = False
89.0125 	EXP 	RadialStim: autoDraw = True
89.0125 	EXP 	TextStim: autoDraw = True
89.0659 	EXP 	New trial (rep=149, index=1): {'phase': 0.5}
89.0792 	EXP 	RadialStim: autoDraw = False
89.0792 	EXP 	TextStim: autoDraw = False
89.0792 	EXP 	RadialStim: autoDraw = True
89.0792 	EXP 	TextStim: autoDraw = True
89.1325 	EXP 	New trial (rep=150, index=0): {'phase': 0.0}
89.1459 	EXP 	RadialStim: autoDraw = False
89.1459 	EXP 	TextStim: autoDraw = False
89.1459 	EXP 	RadialStim: autoDraw = True
89.1459 	EXP 	TextStim: autoDraw = True
89.1991 	EXP 	New trial (rep=150, index=1): {'phase': 0.5}
89.2126 	EXP 	RadialStim: autoDraw = False
89.2126 	EXP 	TextStim: autoDraw = False
89.2126 	EXP 	RadialStim: autoDraw = True
89.2126 	EXP 	TextStim: autoDraw = True
89.2493 	EXP 	New trial (rep=151, index=0): {'phase': 0.0}
89.2626 	EXP 	RadialStim: autoDraw = False
89.2626 	EXP 	TextStim: autoDraw = False
89.2626 	EXP 	RadialStim: autoDraw = True
89.2626 	EXP 	TextStim: autoDraw = True
89.3158 	EXP 	New trial (rep=151, index=1): {'phase': 0.5}
89.3294 	EXP 	RadialStim: autoDraw = False
89.3294 	EXP 	TextStim: autoDraw = False
89.3294 	EXP 	RadialStim: autoDraw = True
89.3294 	EXP 	TextStim: autoDraw = True
89.3825 	EXP 	New trial (rep=152, index=0): {'phase': 0.0}
89.3961 	EXP 	RadialStim: autoDraw = False
89.3961 	EXP 	TextStim: autoDraw = False
89.3961 	EXP 	RadialStim: autoDraw = True
89.3961 	EXP 	TextStim: autoDraw = True
89.4494 	EXP 	New trial (rep=152, index=1): {'phase': 0.5}
89.4627 	EXP 	RadialStim: autoDraw = False
89.4627 	EXP 	TextStim: autoDraw = False
89.4627 	EXP 	RadialStim: autoDraw = True
89.4627 	EXP 	TextStim: autoDraw = True
89.4993 	EXP 	New trial (rep=153, index=0): {'phase': 0.0}
89.5128 	EXP 	RadialStim: autoDraw = False
89.5128 	EXP 	TextStim: autoDraw = False
89.5128 	EXP 	RadialStim: autoDraw = True
89.5128 	EXP 	TextStim: autoDraw = True
89.5669 	EXP 	New trial (rep=153, index=1): {'phase': 0.5}
89.5795 	EXP 	RadialStim: autoDraw = False
89.5795 	EXP 	TextStim: autoDraw = False
89.5795 	EXP 	RadialStim: autoDraw = True
89.5795 	EXP 	TextStim: autoDraw = True
89.6327 	EXP 	New trial (rep=154, index=0): {'phase': 0.0}
89.6461 	EXP 	RadialStim: autoDraw = False
89.6461 	EXP 	TextStim: autoDraw = False
89.6461 	EXP 	RadialStim: autoDraw = True
89.6461 	EXP 	TextStim: autoDraw = True
89.6993 	EXP 	New trial (rep=154, index=1): {'phase': 0.5}
89.7129 	EXP 	RadialStim: autoDraw = False
89.7129 	EXP 	TextStim: autoDraw = False
89.7129 	EXP 	RadialStim: autoDraw = True
89.7129 	EXP 	TextStim: autoDraw = True
89.7479 	EXP 	New trial (rep=155, index=0): {'phase': 0.0}
89.7627 	EXP 	RadialStim: autoDraw = False
89.7627 	EXP 	TextStim: autoDraw = False
89.7627 	EXP 	RadialStim: autoDraw = True
89.7627 	EXP 	TextStim: autoDraw = True
89.8162 	EXP 	New trial (rep=155, index=1): {'phase': 0.5}
89.8295 	EXP 	RadialStim: autoDraw = False
89.8295 	EXP 	TextStim: autoDraw = False
89.8295 	EXP 	RadialStim: autoDraw = True
89.8295 	EXP 	TextStim: autoDraw = True
89.8828 	EXP 	New trial (rep=156, index=0): {'phase': 0.0}
89.8962 	EXP 	RadialStim: autoDraw = False
89.8962 	EXP 	TextStim: autoDraw = False
89.8962 	EXP 	RadialStim: autoDraw = True
89.8962 	EXP 	TextStim: autoDraw = True
89.9497 	EXP 	New trial (rep=156, index=1): {'phase': 0.5}
89.9630 	EXP 	RadialStim: autoDraw = False
89.9630 	EXP 	TextStim: autoDraw = False
89.9630 	EXP 	RadialStim: autoDraw = True
89.9630 	EXP 	TextStim: autoDraw = True
89.9996 	EXP 	New trial (rep=157, index=0): {'phase': 0.0}
90.0130 	EXP 	RadialStim: autoDraw = False
90.0130 	EXP 	TextStim: autoDraw = False
90.0130 	EXP 	RadialStim: autoDraw = True
90.0130 	EXP 	TextStim: autoDraw = True
90.0664 	EXP 	New trial (rep=157, index=1): {'phase': 0.5}
90.0797 	EXP 	RadialStim: autoDraw = False
90.0797 	EXP 	TextStim: autoDraw = False
90.0797 	EXP 	RadialStim: autoDraw = True
90.0797 	EXP 	TextStim: autoDraw = True
90.1330 	EXP 	New trial (rep=158, index=0): {'phase': 0.0}
90.1464 	EXP 	RadialStim: autoDraw = False
90.1464 	EXP 	TextStim: autoDraw = False
90.1464 	EXP 	RadialStim: autoDraw = True
90.1464 	EXP 	TextStim: autoDraw = True
90.1997 	EXP 	New trial (rep=158, index=1): {'phase': 0.5}
90.2131 	EXP 	RadialStim: autoDraw = False
90.2131 	EXP 	TextStim: autoDraw = False
90.2131 	EXP 	RadialStim: autoDraw = True
90.2131 	EXP 	TextStim: autoDraw = True
90.2498 	EXP 	New trial (rep=159, index=0): {'phase': 0.0}
90.2631 	EXP 	RadialStim: autoDraw = False
90.2631 	EXP 	TextStim: autoDraw = False
90.2631 	EXP 	RadialStim: autoDraw = True
90.2631 	EXP 	TextStim: autoDraw = True
90.3164 	EXP 	New trial (rep=159, index=1): {'phase': 0.5}
90.3298 	EXP 	RadialStim: autoDraw = False
90.3298 	EXP 	TextStim: autoDraw = False
90.3298 	EXP 	RadialStim: autoDraw = True
90.3298 	EXP 	TextStim: autoDraw = True
90.3830 	EXP 	New trial (rep=160, index=0): {'phase': 0.0}
90.3965 	EXP 	RadialStim: autoDraw = False
90.3965 	EXP 	TextStim: autoDraw = False
90.3965 	EXP 	RadialStim: autoDraw = True
90.3965 	EXP 	TextStim: autoDraw = True
90.4499 	EXP 	New trial (rep=160, index=1): {'phase': 0.5}
90.4632 	EXP 	RadialStim: autoDraw = False
90.4632 	EXP 	TextStim: autoDraw = False
90.4632 	EXP 	RadialStim: autoDraw = True
90.4632 	EXP 	TextStim: autoDraw = True
90.4997 	EXP 	New trial (rep=161, index=0): {'phase': 0.0}
90.5132 	EXP 	RadialStim: autoDraw = False
90.5132 	EXP 	TextStim: autoDraw = False
90.5132 	EXP 	RadialStim: autoDraw = True
90.5132 	EXP 	TextStim: autoDraw = True
90.5664 	EXP 	New trial (rep=161, index=1): {'phase': 0.5}
90.5800 	EXP 	RadialStim: autoDraw = False
90.5800 	EXP 	TextStim: autoDraw = False
90.5800 	EXP 	RadialStim: autoDraw = True
90.5800 	EXP 	TextStim: autoDraw = True
90.6333 	EXP 	New trial (rep=162, index=0): {'phase': 0.0}
90.6467 	EXP 	RadialStim: autoDraw = False
90.6467 	EXP 	TextStim: autoDraw = False
90.6467 	EXP 	RadialStim: autoDraw = True
90.6467 	EXP 	TextStim: autoDraw = True
90.6999 	EXP 	New trial (rep=162, index=1): {'phase': 0.5}
90.7134 	EXP 	RadialStim: autoDraw = False
90.7134 	EXP 	TextStim: autoDraw = False
90.7134 	EXP 	RadialStim: autoDraw = True
90.7134 	EXP 	TextStim: autoDraw = True
90.7501 	EXP 	New trial (rep=163, index=0): {'phase': 0.0}
90.7634 	EXP 	RadialStim: autoDraw = False
90.7634 	EXP 	TextStim: autoDraw = False
90.7634 	EXP 	RadialStim: autoDraw = True
90.7634 	EXP 	TextStim: autoDraw = True
90.8167 	EXP 	New trial (rep=163, index=1): {'phase': 0.5}
90.8301 	EXP 	RadialStim: autoDraw = False
90.8301 	EXP 	TextStim: autoDraw = False
90.8301 	EXP 	RadialStim: autoDraw = True
90.8301 	EXP 	TextStim: autoDraw = True
90.8833 	EXP 	New trial (rep=164, index=0): {'phase': 0.0}
90.8968 	EXP 	RadialStim: autoDraw = False
90.8968 	EXP 	TextStim: autoDraw = False
90.8968 	EXP 	RadialStim: autoDraw = True
90.8968 	EXP 	TextStim: autoDraw = True
90.9500 	EXP 	New trial (rep=164, index=1): {'phase': 0.5}
90.9635 	EXP 	RadialStim: autoDraw = False
90.9635 	EXP 	TextStim: autoDraw = False
90.9635 	EXP 	RadialStim: autoDraw = True
90.9635 	EXP 	TextStim: autoDraw = True
90.9999 	EXP 	New trial (rep=165, index=0): {'phase': 0.0}
91.0135 	EXP 	RadialStim: autoDraw = False
91.0135 	EXP 	TextStim: autoDraw = False
