1.9894 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
62.0723 	EXP 	RadialStim: autoDraw = False
62.0723 	EXP 	TextStim: autoDraw = False
62.0723 	EXP 	RadialStim: autoDraw = True
62.0723 	EXP 	TextStim: autoDraw = True
62.1257 	EXP 	New trial (rep=148, index=0): {'phase': 0.0}
62.1389 	EXP 	RadialStim: autoDraw = False
62.1389 	EXP 	TextStim: autoDraw = False
62.1389 	EXP 	RadialStim: autoDraw = True
62.1389 	EXP 	TextStim: autoDraw = True
62.1923 	EXP 	New trial (rep=148, index=1): {'phase': 0.5}
62.2058 	EXP 	RadialStim: autoDraw = False
62.2058 	EXP 	TextStim: autoDraw = False
62.2058 	EXP 	RadialStim: autoDraw = True
62.2058 	EXP 	TextStim: autoDraw = True
62.2424 	EXP 	New trial (rep=149, index=0): {'phase': 0.0}
62.2558 	EXP 	RadialStim: autoDraw = False
62.2558 	EXP 	TextStim: autoDraw = False
62.2558 	EXP 	RadialStim: autoDraw = True
62.2558 	EXP 	TextStim: autoDraw = True
62.3081 	EXP 	New trial (rep=149, index=1): {'phase': 0.5}
62.3224 	EXP 	RadialStim: autoDraw = False
62.3224 	EXP 	TextStim: autoDraw = False
62.3224 	EXP 	RadialStim: autoDraw = True
62.3224 	EXP 	TextStim: autoDraw = True
62.3755 	EXP 	New trial (rep=150, index=0): {'phase': 0.0}
62.3892 	EXP 	RadialStim: autoDraw = False
62.3892 	EXP 	TextStim: autoDraw = False
62.3892 	EXP 	RadialStim: autoDraw = True
62.3892 	EXP 	TextStim: autoDraw = True
62.4423 	EXP 	New trial (rep=150, index=1): {'phase': 0.5}
62.4559 	EXP 	RadialStim: autoDraw = False
62.4559 	EXP 	TextStim: autoDraw = False
62.4559 	EXP 	RadialStim: autoDraw = True
62.4559 	EXP 	TextStim: autoDraw = True
62.4922 	EXP 	New trial (rep=151, index=0): {'phase': 0.0}
62.5060 	EXP 	RadialStim: autoDraw = False
62.5060 	EXP 	TextStim: autoDraw = False
62.5060 	EXP 	RadialStim: autoDraw = True
62.5060 	EXP 	TextStim: autoDraw = True
62.5590 	EXP 	New trial (rep=151, index=1): {'phase': 0.5}
62.5726 	EXP 	RadialStim: autoDraw = False
62.5726 	EXP 	TextStim: autoDraw = False
62.5726 	EXP 	RadialStim: autoDraw = True
62.5726 	EXP 	TextStim: autoDraw = True
62.6258 	EXP 	New trial (rep=152, index=0): {'phase': 0.0}
62.6391 	EXP 	RadialStim: autoDraw = False
62.6391 	EXP 	TextStim: autoDraw = False
62.6391 	EXP 	RadialStim: autoDraw = True
62.6391 	EXP 	TextStim: autoDraw = True
62.6921 	EXP 	New trial (rep=152, index=1): {'phase': 0.5}
62.7058 	EXP 	RadialStim: autoDraw = False
62.7058 	EXP 	TextStim: autoDraw = False
62.7058 	EXP 	RadialStim: autoDraw = True
62.7058 	EXP 	TextStim: autoDraw = True
62.7426 	EXP 	New trial (rep=153, index=0): {'phase': 0.0}
62.7560 	EXP 	RadialStim: autoDraw = False
62.7560 	EXP 	TextStim: autoDraw = False
62.7560 	EXP 	RadialStim: autoDraw = True
62.7560 	EXP 	TextStim: autoDraw = True
62.8092 	EXP 	New trial (rep=153, index=1): {'phase': 0.5}
62.8228 	EXP 	RadialStim: autoDraw = False
62.8228 	EXP 	TextStim: autoDraw = False
62.8228 	EXP 	RadialStim: autoDraw = True
62.8228 	EXP 	TextStim: autoDraw = True
62.8759 	EXP 	New trial (rep=154, index=0): {'phase': 0.0}
62.8895 	EXP 	RadialStim: autoDraw = False
62.8895 	EXP 	TextStim: autoDraw = False
62.8895 	EXP 	RadialStim: autoDraw = True
62.8895 	EXP 	TextStim: autoDraw = True
62.9426 	EXP 	New trial (rep=154, index=1): {'phase': 0.5}
62.9561 	EXP 	RadialStim: autoDraw = False
62.9561 	EXP 	TextStim: autoDraw = False
62.9561 	EXP 	RadialStim: autoDraw = True
62.9561 	EXP 	TextStim: autoDraw = True
62.9927 	EXP 	New trial (rep=155, index=0): {'phase': 0.0}
63.0062 	EXP 	RadialStim: autoDraw = False
63.0062 	EXP 	TextStim: autoDraw = False
63.0062 	EXP 	RadialStim: autoDraw = True
63.0062 	EXP 	TextStim: autoDraw = True
63.0591 	EXP 	New trial (rep=155, index=1): {'phase': 0.5}
63.0729 	EXP 	RadialStim: autoDraw = False
63.0729 	EXP 	TextStim: autoDraw = False
63.0729 	EXP 	RadialStim: autoDraw = True
63.0729 	EXP 	TextStim: autoDraw = True
63.1260 	EXP 	New trial (rep=156, index=0): {'phase': 0.0}
63.1396 	EXP 	RadialStim: autoDraw = False
63.1396 	EXP 	TextStim: autoDraw = False
63.1396 	EXP 	RadialStim: autoDraw = True
63.1396 	EXP 	TextStim: autoDraw = True
63.1929 	EXP 	New trial (rep=156, index=1): {'phase': 0.5}
63.2062 	EXP 	RadialStim: autoDraw = False
63.2062 	EXP 	TextStim: autoDraw = False
63.2062 	EXP 	RadialStim: autoDraw = True
63.2062 	EXP 	TextStim: autoDraw = True
63.2426 	EXP 	New trial (rep=157, index=0): {'phase': 0.0}
63.2563 	EXP 	RadialStim: autoDraw = False
63.2563 	EXP 	TextStim: autoDraw = False
63.2563 	EXP 	RadialStim: autoDraw = True
63.2563 	EXP 	TextStim: autoDraw = True
63.3095 	EXP 	New trial (rep=157, index=1): {'phase': 0.5}
63.3230 	EXP 	RadialStim: autoDraw = False
63.3230 	EXP 	TextStim: autoDraw = False
63.3230 	EXP 	RadialStim: autoDraw = True
63.3230 	EXP 	TextStim: autoDraw = True
63.3761 	EXP 	New trial (rep=158, index=0): {'phase': 0.0}
63.3898 	EXP 	RadialStim: autoDraw = False
63.3898 	EXP 	TextStim: autoDraw = False
63.3898 	EXP 	RadialStim: autoDraw = True
63.3898 	EXP 	TextStim: autoDraw = True
63.4428 	EXP 	New trial (rep=158, index=1): {'phase': 0.5}
63.4563 	EXP 	RadialStim: autoDraw = False
63.4563 	EXP 	TextStim: autoDraw = False
63.4563 	EXP 	RadialStim: autoDraw = True
63.4563 	EXP 	TextStim: autoDraw = True
63.4929 	EXP 	New trial (rep=159, index=0): {'phase': 0.0}
63.5063 	EXP 	RadialStim: autoDraw = False
63.5063 	EXP 	TextStim: autoDraw = False
63.5063 	EXP 	RadialStim: autoDraw = True
63.5063 	EXP 	TextStim: autoDraw = True
63.5594 	EXP 	New trial (rep=159, index=1): {'phase': 0.5}
63.5730 	EXP 	RadialStim: autoDraw = False
63.5730 	EXP 	TextStim: autoDraw = False
63.5730 	EXP 	RadialStim: autoDraw = True
63.5730 	EXP 	TextStim: autoDraw = True
63.6262 	EXP 	New trial (rep=160, index=0): {'phase': 0.0}
63.6399 	EXP 	RadialStim: autoDraw = False
63.6399 	EXP 	TextStim: autoDraw = False
63.6399 	EXP 	RadialStim: autoDraw = True
63.6399 	EXP 	TextStim: autoDraw = True
63.6931 	EXP 	New trial (rep=160, index=1): {'phase': 0.5}
63.7065 	EXP 	RadialStim: autoDraw = False
63.7065 	EXP 	TextStim: autoDraw = False
63.7065 	EXP 	RadialStim: autoDraw = True
63.7065 	EXP 	TextStim: autoDraw = True
63.7430 	EXP 	New trial (rep=161, index=0): {'phase': 0.0}
63.7565 	EXP 	RadialStim: autoDraw = False
63.7565 	EXP 	TextStim: autoDraw = False
63.7565 	EXP 	RadialStim: autoDraw = True
63.7565 	EXP 	TextStim: autoDraw = True
63.8098 	EXP 	New trial (rep=161, index=1): {'phase': 0.5}
63.8232 	EXP 	RadialStim: autoDraw = False
63.8232 	EXP 	TextStim: autoDraw = False
63.8232 	EXP 	RadialStim: autoDraw = True
63.8232 	EXP 	TextStim: autoDraw = True
63.8762 	EXP 	New trial (rep=162, index=0): {'phase': 0.0}
63.8898 	EXP 	RadialStim: autoDraw = False
63.8898 	EXP 	TextStim: autoDraw = False
63.8898 	EXP 	RadialStim: autoDraw = True
63.8898 	EXP 	TextStim: autoDraw = True
63.9429 	EXP 	New trial (rep=162, index=1): {'phase': 0.5}
63.9566 	EXP 	RadialStim: autoDraw = False
63.9566 	EXP 	TextStim: autoDraw = False
63.9566 	EXP 	RadialStim: autoDraw = True
63.9566 	EXP 	TextStim: autoDraw = True
63.9931 	EXP 	New trial (rep=163, index=0): {'phase': 0.0}
64.0067 	EXP 	RadialStim: autoDraw = False
64.0067 	EXP 	TextStim: autoDraw = False
64.0067 	EXP 	RadialStim: autoDraw = True
64.0067 	EXP 	TextStim: autoDraw = True
64.0598 	EXP 	New trial (rep=163, index=1): {'phase': 0.5}
64.0733 	EXP 	RadialStim: autoDraw = False
64.0733 	EXP 	TextStim: autoDraw = False
64.0733 	EXP 	RadialStim: autoDraw = True
64.0733 	EXP 	TextStim: autoDraw = True
64.1265 	EXP 	New trial (rep=164, index=0): {'phase': 0.0}
64.1399 	EXP 	RadialStim: autoDraw = False
64.1399 	EXP 	TextStim: autoDraw = False
64.1399 	EXP 	RadialStim: autoDraw = True
64.1399 	EXP 	TextStim: autoDraw = True
64.1927 	EXP 	New trial (rep=164, index=1): {'phase': 0.5}
64.2067 	EXP 	RadialStim: autoDraw = False
64.2067 	EXP 	TextStim: autoDraw = False
64.2067 	EXP 	RadialStim: autoDraw = True
64.2067 	EXP 	TextStim: autoDraw = True
64.2419 	EXP 	New trial (rep=165, index=0): {'phase': 0.0}
64.2568 	EXP 	RadialStim: autoDraw = False
64.2568 	EXP 	TextStim: autoDraw = False
64.2568 	EXP 	RadialStim: autoDraw = True
64.2568 	EXP 	TextStim: autoDraw = True
64.3100 	EXP 	New trial (rep=165, index=1): {'phase': 0.5}
64.3235 	EXP 	RadialStim: autoDraw = False
64.3235 	EXP 	TextStim: autoDraw = False
64.3235 	EXP 	RadialStim: autoDraw = True
64.3235 	EXP 	TextStim: autoDraw = True
64.3766 	EXP 	New trial (rep=166, index=0): {'phase': 0.0}
64.3902 	EXP 	RadialStim: autoDraw = False
64.3902 	EXP 	TextStim: autoDraw = False
64.3902 	EXP 	RadialStim: autoDraw = True
64.3902 	EXP 	TextStim: autoDraw = True
64.4438 	EXP 	New trial (rep=166, index=1): {'phase': 0.5}
64.4569 	EXP 	RadialStim: autoDraw = False
64.4569 	EXP 	TextStim: autoDraw = False
64.4569 	EXP 	RadialStim: autoDraw = True
64.4569 	EXP 	TextStim: autoDraw = True
64.4934 	EXP 	New trial (rep=167, index=0): {'phase': 0.0}
64.5069 	EXP 	RadialStim: autoDraw = False
64.5069 	EXP 	TextStim: autoDraw = False
64.5069 	EXP 	RadialStim: autoDraw = True
64.5069 	EXP 	TextStim: autoDraw = True
64.5602 	EXP 	New trial (rep=167, index=1): {'phase': 0.5}
64.5737 	EXP 	RadialStim: autoDraw = False
64.5737 	EXP 	TextStim: autoDraw = False
64.5737 	EXP 	RadialStim: autoDraw = True
64.5737 	EXP 	TextStim: autoDraw = True
64.6267 	EXP 	New trial (rep=168, index=0): {'phase': 0.0}
64.6403 	EXP 	RadialStim: autoDraw = False
64.6403 	EXP 	TextStim: autoDraw = False
64.6403 	EXP 	RadialStim: autoDraw = True
64.6403 	EXP 	TextStim: autoDraw = True
64.6933 	EXP 	New trial (rep=168, index=1): {'phase': 0.5}
64.7070 	EXP 	RadialStim: autoDraw = False
64.7070 	EXP 	TextStim: autoDraw = False
64.7070 	EXP 	RadialStim: autoDraw = True
64.7070 	EXP 	TextStim: autoDraw = True
64.7435 	EXP 	New trial (rep=169, index=0): {'phase': 0.0}
64.7571 	EXP 	RadialStim: autoDraw = False
64.7571 	EXP 	TextStim: autoDraw = False
64.7571 	EXP 	RadialStim: autoDraw = True
64.7571 	EXP 	TextStim: autoDraw = True
64.8101 	EXP 	New trial (rep=169, index=1): {'phase': 0.5}
64.8238 	EXP 	RadialStim: autoDraw = False
64.8238 	EXP 	TextStim: autoDraw = False
64.8238 	EXP 	RadialStim: autoDraw = True
64.8238 	EXP 	TextStim: autoDraw = True
64.8769 	EXP 	New trial (rep=170, index=0): {'phase': 0.0}
64.8904 	EXP 	RadialStim: autoDraw = False
64.8904 	EXP 	TextStim: autoDraw = False
64.8904 	EXP 	RadialStim: autoDraw = True
64.8904 	EXP 	TextStim: autoDraw = True
64.9436 	EXP 	New trial (rep=170, index=1): {'phase': 0.5}
64.9572 	EXP 	RadialStim: autoDraw = False
64.9572 	EXP 	TextStim: autoDraw = False
64.9572 	EXP 	RadialStim: autoDraw = True
64.9572 	EXP 	TextStim: autoDraw = True
64.9936 	EXP 	New trial (rep=171, index=0): {'phase': 0.0}
65.0069 	EXP 	RadialStim: autoDraw = False
65.0069 	EXP 	TextStim: autoDraw = False
65.0069 	EXP 	RadialStim: autoDraw = True
65.0069 	EXP 	TextStim: autoDraw = True
65.0603 	EXP 	New trial (rep=171, index=1): {'phase': 0.5}
65.0737 	EXP 	RadialStim: autoDraw = False
65.0737 	EXP 	TextStim: autoDraw = False
65.0737 	EXP 	RadialStim: autoDraw = True
65.0737 	EXP 	TextStim: autoDraw = True
65.1270 	EXP 	New trial (rep=172, index=0): {'phase': 0.0}
65.1405 	EXP 	RadialStim: autoDraw = False
65.1405 	EXP 	TextStim: autoDraw = False
65.1405 	EXP 	RadialStim: autoDraw = True
65.1405 	EXP 	TextStim: autoDraw = True
65.1936 	EXP 	New trial (rep=172, index=1): {'phase': 0.5}
65.2072 	EXP 	RadialStim: autoDraw = False
65.2072 	EXP 	TextStim: autoDraw = False
65.2072 	EXP 	RadialStim: autoDraw = True
65.2072 	EXP 	TextStim: autoDraw = True
65.2436 	EXP 	New trial (rep=173, index=0): {'phase': 0.0}
65.2571 	EXP 	RadialStim: autoDraw = False
65.2571 	EXP 	TextStim: autoDraw = False
65.2571 	EXP 	RadialStim: autoDraw = True
65.2571 	EXP 	TextStim: autoDraw = True
65.3104 	EXP 	New trial (rep=173, index=1): {'phase': 0.5}
65.3240 	EXP 	RadialStim: autoDraw = False
65.3240 	EXP 	TextStim: autoDraw = False
65.3240 	EXP 	RadialStim: autoDraw = True
65.3240 	EXP 	TextStim: autoDraw = True
65.3771 	EXP 	New trial (rep=174, index=0): {'phase': 0.0}
65.3906 	EXP 	RadialStim: autoDraw = False
65.3906 	EXP 	TextStim: autoDraw = False
65.3906 	EXP 	RadialStim: autoDraw = True
65.3906 	EXP 	TextStim: autoDraw = True
65.4432 	EXP 	New trial (rep=174, index=1): {'phase': 0.5}
65.4573 	EXP 	RadialStim: autoDraw = False
65.4573 	EXP 	TextStim: autoDraw = False
65.4573 	EXP 	RadialStim: autoDraw = True
65.4573 	EXP 	TextStim: autoDraw = True
65.4939 	EXP 	New trial (rep=175, index=0): {'phase': 0.0}
65.5075 	EXP 	RadialStim: autoDraw = False
65.5075 	EXP 	TextStim: autoDraw = False
65.5075 	EXP 	RadialStim: autoDraw = True
65.5075 	EXP 	TextStim: autoDraw = True
65.5597 	EXP 	New trial (rep=175, index=1): {'phase': 0.5}
65.5741 	EXP 	RadialStim: autoDraw = False
65.5741 	EXP 	TextStim: autoDraw = False
65.5741 	EXP 	RadialStim: autoDraw = True
65.5741 	EXP 	TextStim: autoDraw = True
65.6271 	EXP 	New trial (rep=176, index=0): {'phase': 0.0}
65.6408 	EXP 	RadialStim: autoDraw = False
65.6408 	EXP 	TextStim: autoDraw = False
65.6408 	EXP 	RadialStim: autoDraw = True
65.6408 	EXP 	TextStim: autoDraw = True
65.6938 	EXP 	New trial (rep=176, index=1): {'phase': 0.5}
65.7075 	EXP 	RadialStim: autoDraw = False
65.7075 	EXP 	TextStim: autoDraw = False
65.7075 	EXP 	RadialStim: autoDraw = True
65.7075 	EXP 	TextStim: autoDraw = True
65.7439 	EXP 	New trial (rep=177, index=0): {'phase': 0.0}
65.7575 	EXP 	RadialStim: autoDraw = False
65.7575 	EXP 	TextStim: autoDraw = False
65.7575 	EXP 	RadialStim: autoDraw = True
65.7575 	EXP 	TextStim: autoDraw = True
65.8117 	EXP 	New trial (rep=177, index=1): {'phase': 0.5}
65.8242 	EXP 	RadialStim: autoDraw = False
65.8242 	EXP 	TextStim: autoDraw = False
65.8242 	EXP 	RadialStim: autoDraw = True
65.8242 	EXP 	TextStim: autoDraw = True
65.8774 	EXP 	New trial (rep=178, index=0): {'phase': 0.0}
65.8910 	EXP 	RadialStim: autoDraw = False
65.8910 	EXP 	TextStim: autoDraw = False
65.8910 	EXP 	RadialStim: autoDraw = True
65.8910 	EXP 	TextStim: autoDraw = True
65.9441 	EXP 	New trial (rep=178, index=1): {'phase': 0.5}
65.9575 	EXP 	RadialStim: autoDraw = False
65.9575 	EXP 	TextStim: autoDraw = False
65.9575 	EXP 	RadialStim: autoDraw = True
65.9575 	EXP 	TextStim: autoDraw = True
65.9939 	EXP 	New trial (rep=179, index=0): {'phase': 0.0}
66.0075 	EXP 	RadialStim: autoDraw = False
66.0075 	EXP 	TextStim: autoDraw = False
66.0075 	EXP 	RadialStim: autoDraw = True
66.0075 	EXP 	TextStim: autoDraw = True
66.0593 	EXP 	New trial (rep=179, index=1): {'phase': 0.5}
66.0744 	EXP 	RadialStim: autoDraw = False
66.0744 	EXP 	TextStim: autoDraw = False
66.0744 	EXP 	RadialStim: autoDraw = True
66.0744 	EXP 	TextStim: autoDraw = True
66.1275 	EXP 	New trial (rep=180, index=0): {'phase': 0.0}
66.1410 	EXP 	RadialStim: autoDraw = False
66.1410 	EXP 	TextStim: autoDraw = False
66.1410 	EXP 	RadialStim: autoDraw = True
66.1410 	EXP 	TextStim: autoDraw = True
66.1941 	EXP 	New trial (rep=180, index=1): {'phase': 0.5}
66.2077 	EXP 	RadialStim: autoDraw = False
66.2077 	EXP 	TextStim: autoDraw = False
66.2077 	EXP 	RadialStim: autoDraw = True
66.2077 	EXP 	TextStim: autoDraw = True
66.2442 	EXP 	New trial (rep=181, index=0): {'phase': 0.0}
66.2578 	EXP 	RadialStim: autoDraw = False
66.2578 	EXP 	TextStim: autoDraw = False
66.2578 	EXP 	RadialStim: autoDraw = True
66.2578 	EXP 	TextStim: autoDraw = True
66.3109 	EXP 	New trial (rep=181, index=1): {'phase': 0.5}
66.3245 	EXP 	RadialStim: autoDraw = False
66.3245 	EXP 	TextStim: autoDraw = False
66.3245 	EXP 	RadialStim: autoDraw = True
66.3245 	EXP 	TextStim: autoDraw = True
66.3775 	EXP 	New trial (rep=182, index=0): {'phase': 0.0}
66.3911 	EXP 	RadialStim: autoDraw = False
66.3911 	EXP 	TextStim: autoDraw = False
66.3911 	EXP 	RadialStim: autoDraw = True
66.3911 	EXP 	TextStim: autoDraw = True
66.4444 	EXP 	New trial (rep=182, index=1): {'phase': 0.5}
66.4579 	EXP 	RadialStim: autoDraw = False
66.4579 	EXP 	TextStim: autoDraw = False
66.4579 	EXP 	RadialStim: autoDraw = True
66.4579 	EXP 	TextStim: autoDraw = True
66.4943 	EXP 	New trial (rep=183, index=0): {'phase': 0.0}
66.5078 	EXP 	RadialStim: autoDraw = False
66.5078 	EXP 	TextStim: autoDraw = False
66.5078 	EXP 	RadialStim: autoDraw = True
66.5078 	EXP 	TextStim: autoDraw = True
66.5612 	EXP 	New trial (rep=183, index=1): {'phase': 0.5}
66.5746 	EXP 	RadialStim: autoDraw = False
66.5746 	EXP 	TextStim: autoDraw = False
66.5746 	EXP 	RadialStim: autoDraw = True
66.5746 	EXP 	TextStim: autoDraw = True
66.6278 	EXP 	New trial (rep=184, index=0): {'phase': 0.0}
66.6411 	EXP 	RadialStim: autoDraw = False
66.6411 	EXP 	TextStim: autoDraw = False
66.6411 	EXP 	RadialStim: autoDraw = True
66.6411 	EXP 	TextStim: autoDraw = True
66.6943 	EXP 	New trial (rep=184, index=1): {'phase': 0.5}
66.7080 	EXP 	RadialStim: autoDraw = False
66.7080 	EXP 	TextStim: autoDraw = False
66.7080 	EXP 	RadialStim: autoDraw = True
66.7080 	EXP 	TextStim: autoDraw = True
66.7445 	EXP 	New trial (rep=185, index=0): {'phase': 0.0}
66.7580 	EXP 	RadialStim: autoDraw = False
66.7580 	EXP 	TextStim: autoDraw = False
66.7580 	EXP 	RadialStim: autoDraw = True
66.7580 	EXP 	TextStim: autoDraw = True
66.8112 	EXP 	New trial (rep=185, index=1): {'phase': 0.5}
66.8247 	EXP 	RadialStim: autoDraw = False
66.8247 	EXP 	TextStim: autoDraw = False
66.8247 	EXP 	RadialStim: autoDraw = True
66.8247 	EXP 	TextStim: autoDraw = True
66.8778 	EXP 	New trial (rep=186, index=0): {'phase': 0.0}
66.8914 	EXP 	RadialStim: autoDraw = False
66.8914 	EXP 	TextStim: autoDraw = False
66.8914 	EXP 	RadialStim: autoDraw = True
66.8914 	EXP 	TextStim: autoDraw = True
66.9447 	EXP 	New trial (rep=186, index=1): {'phase': 0.5}
66.9581 	EXP 	RadialStim: autoDraw = False
66.9581 	EXP 	TextStim: autoDraw = False
66.9581 	EXP 	RadialStim: autoDraw = True
66.9581 	EXP 	TextStim: autoDraw = True
66.9945 	EXP 	New trial (rep=187, index=0): {'phase': 0.0}
67.0082 	EXP 	RadialStim: autoDraw = False
67.0082 	EXP 	TextStim: autoDraw = False
67.0082 	EXP 	RadialStim: autoDraw = True
67.0082 	EXP 	TextStim: autoDraw = True
67.0615 	EXP 	New trial (rep=187, index=1): {'phase': 0.5}
67.0749 	EXP 	RadialStim: autoDraw = False
67.0749 	EXP 	TextStim: autoDraw = False
67.0749 	EXP 	RadialStim: autoDraw = True
67.0749 	EXP 	TextStim: autoDraw = True
67.1279 	EXP 	New trial (rep=188, index=0): {'phase': 0.0}
67.1415 	EXP 	RadialStim: autoDraw = False
67.1415 	EXP 	TextStim: autoDraw = False
67.1415 	EXP 	RadialStim: autoDraw = True
67.1415 	EXP 	TextStim: autoDraw = True
67.1947 	EXP 	New trial (rep=188, index=1): {'phase': 0.5}
67.2082 	EXP 	RadialStim: autoDraw = False
67.2082 	EXP 	TextStim: autoDraw = False
67.2082 	EXP 	RadialStim: autoDraw = True
67.2082 	EXP 	TextStim: autoDraw = True
67.2448 	EXP 	New trial (rep=189, index=0): {'phase': 0.0}
67.2582 	EXP 	RadialStim: autoDraw = False
67.2582 	EXP 	TextStim: autoDraw = False
67.2582 	EXP 	RadialStim: autoDraw = True
67.2582 	EXP 	TextStim: autoDraw = True
67.3113 	EXP 	New trial (rep=189, index=1): {'phase': 0.5}
67.3250 	EXP 	RadialStim: autoDraw = False
67.3250 	EXP 	TextStim: autoDraw = False
67.3250 	EXP 	RadialStim: autoDraw = True
67.3250 	EXP 	TextStim: autoDraw = True
67.3773 	EXP 	New trial (rep=190, index=0): {'phase': 0.0}
67.3917 	EXP 	RadialStim: autoDraw = False
67.3917 	EXP 	TextStim: autoDraw = False
67.3917 	EXP 	RadialStim: autoDraw = True
67.3917 	EXP 	TextStim: autoDraw = True
67.4449 	EXP 	New trial (rep=190, index=1): {'phase': 0.5}
67.4583 	EXP 	RadialStim: autoDraw = False
67.4583 	EXP 	TextStim: autoDraw = False
67.4583 	EXP 	RadialStim: autoDraw = True
67.4583 	EXP 	TextStim: autoDraw = True
67.4944 	EXP 	New trial (rep=191, index=0): {'phase': 0.0}
67.5084 	EXP 	RadialStim: autoDraw = False
67.5084 	EXP 	TextStim: autoDraw = False
67.5084 	EXP 	RadialStim: autoDraw = True
67.5084 	EXP 	TextStim: autoDraw = True
67.5613 	EXP 	New trial (rep=191, index=1): {'phase': 0.5}
67.5750 	EXP 	RadialStim: autoDraw = False
67.5750 	EXP 	TextStim: autoDraw = False
67.5750 	EXP 	RadialStim: autoDraw = True
67.5750 	EXP 	TextStim: autoDraw = True
67.6284 	EXP 	New trial (rep=192, index=0): {'phase': 0.0}
67.6418 	EXP 	RadialStim: autoDraw = False
67.6418 	EXP 	TextStim: autoDraw = False
67.6418 	EXP 	RadialStim: autoDraw = True
67.6418 	EXP 	TextStim: autoDraw = True
67.6949 	EXP 	New trial (rep=192, index=1): {'phase': 0.5}
67.7085 	EXP 	RadialStim: autoDraw = False
67.7085 	EXP 	TextStim: autoDraw = False
67.7085 	EXP 	RadialStim: autoDraw = True
67.7085 	EXP 	TextStim: autoDraw = True
67.7441 	EXP 	New trial (rep=193, index=0): {'phase': 0.0}
67.7585 	EXP 	RadialStim: autoDraw = False
67.7585 	EXP 	TextStim: autoDraw = False
67.7585 	EXP 	RadialStim: autoDraw = True
67.7585 	EXP 	TextStim: autoDraw = True
67.8114 	EXP 	New trial (rep=193, index=1): {'phase': 0.5}
67.8251 	EXP 	RadialStim: autoDraw = False
67.8251 	EXP 	TextStim: autoDraw = False
67.8251 	EXP 	RadialStim: autoDraw = True
67.8251 	EXP 	TextStim: autoDraw = True
67.8782 	EXP 	New trial (rep=194, index=0): {'phase': 0.0}
67.8918 	EXP 	RadialStim: autoDraw = False
67.8918 	EXP 	TextStim: autoDraw = False
67.8918 	EXP 	RadialStim: autoDraw = True
67.8918 	EXP 	TextStim: autoDraw = True
67.9449 	EXP 	New trial (rep=194, index=1): {'phase': 0.5}
67.9586 	EXP 	RadialStim: autoDraw = False
67.9586 	EXP 	TextStim: autoDraw = False
67.9586 	EXP 	RadialStim: autoDraw = True
67.9586 	EXP 	TextStim: autoDraw = True
67.9950 	EXP 	New trial (rep=195, index=0): {'phase': 0.0}
68.0086 	EXP 	RadialStim: autoDraw = False
68.0086 	EXP 	TextStim: autoDraw = False
68.0086 	EXP 	RadialStim: autoDraw = True
68.0086 	EXP 	TextStim: autoDraw = True
68.0617 	EXP 	New trial (rep=195, index=1): {'phase': 0.5}
68.0753 	EXP 	RadialStim: autoDraw = False
68.0753 	EXP 	TextStim: autoDraw = False
68.0753 	EXP 	RadialStim: autoDraw = True
68.0753 	EXP 	TextStim: autoDraw = True
68.1283 	EXP 	New trial (rep=196, index=0): {'phase': 0.0}
68.1419 	EXP 	RadialStim: autoDraw = False
68.1419 	EXP 	TextStim: autoDraw = False
68.1419 	EXP 	RadialStim: autoDraw = True
68.1419 	EXP 	TextStim: autoDraw = True
68.1952 	EXP 	New trial (rep=196, index=1): {'phase': 0.5}
68.2086 	EXP 	RadialStim: autoDraw = False
68.2086 	EXP 	TextStim: autoDraw = False
68.2086 	EXP 	RadialStim: autoDraw = True
68.2086 	EXP 	TextStim: autoDraw = True
68.2444 	EXP 	New trial (rep=197, index=0): {'phase': 0.0}
68.2587 	EXP 	RadialStim: autoDraw = False
68.2587 	EXP 	TextStim: autoDraw = False
68.2587 	EXP 	RadialStim: autoDraw = True
68.2587 	EXP 	TextStim: autoDraw = True
68.3116 	EXP 	New trial (rep=197, index=1): {'phase': 0.5}
68.3255 	EXP 	RadialStim: autoDraw = False
68.3255 	EXP 	TextStim: autoDraw = False
68.3255 	EXP 	RadialStim: autoDraw = True
68.3255 	EXP 	TextStim: autoDraw = True
68.3787 	EXP 	New trial (rep=198, index=0): {'phase': 0.0}
68.3921 	EXP 	RadialStim: autoDraw = False
68.3921 	EXP 	TextStim: autoDraw = False
68.3921 	EXP 	RadialStim: autoDraw = True
68.3921 	EXP 	TextStim: autoDraw = True
68.4447 	EXP 	New trial (rep=198, index=1): {'phase': 0.5}
68.4589 	EXP 	RadialStim: autoDraw = False
68.4589 	EXP 	TextStim: autoDraw = False
68.4589 	EXP 	RadialStim: autoDraw = True
68.4589 	EXP 	TextStim: autoDraw = True
68.4953 	EXP 	New trial (rep=199, index=0): {'phase': 0.0}
68.5088 	EXP 	RadialStim: autoDraw = False
68.5088 	EXP 	TextStim: autoDraw = False
68.5088 	EXP 	RadialStim: autoDraw = True
68.5088 	EXP 	TextStim: autoDraw = True
68.5620 	EXP 	New trial (rep=199, index=1): {'phase': 0.5}
68.5756 	EXP 	RadialStim: autoDraw = False
68.5756 	EXP 	TextStim: autoDraw = False
68.5756 	EXP 	RadialStim: autoDraw = True
68.5756 	EXP 	TextStim: autoDraw = True
